person,position,start_precision,start,end_precision,end
https://www.wikidata.org/entity/Q185538,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q212876,https://www.wikidata.org/wiki/Q11161560,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q459845,https://www.wikidata.org/wiki/Q20056508,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q487868,https://www.wikidata.org/wiki/Q14335901,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q314828,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q2991182,https://www.wikidata.org/wiki/Q15628644,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q367598,https://www.wikidata.org/wiki/Q20056508,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q2024014,https://www.wikidata.org/wiki/Q15628644,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q352506,https://www.wikidata.org/wiki/Q188751,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q1990932,https://www.wikidata.org/wiki/Q15623433,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q33941,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q3917491,https://www.wikidata.org/wiki/Q15623433,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q314338,https://www.wikidata.org/wiki/Q15623433,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q2568009,https://www.wikidata.org/wiki/Q15623433,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q187489,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q46720,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q723253,https://www.wikidata.org/wiki/Q15623433,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q34074,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q316284,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q211396,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q189108,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q313058,https://www.wikidata.org/wiki/Q26203875,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q46846,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q172471,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q2866,https://www.wikidata.org/wiki/Q1049659,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q507675,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q255453,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q364171,https://www.wikidata.org/wiki/Q21639522,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q560559,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q255143,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q46696,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q209793,https://www.wikidata.org/wiki/Q40779,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q316286,https://www.wikidata.org/wiki/Q20056508,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q159798,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q309847,https://www.wikidata.org/wiki/Q20056508,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q562376,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q191940,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q201905,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q170026,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q191956,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q207121,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q203198,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q193678,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q9341,https://www.wikidata.org/wiki/Q181888,N/A,N/A,9,+1634-00-00T00:00:00Z
https://www.wikidata.org/entity/Q130601,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q8916,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q211772,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q202543,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
https://www.wikidata.org/entity/Q103860,https://www.wikidata.org/wiki/Q842606,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q19489,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q154891,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q154915,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q154886,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q29039,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q171232,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q83794,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q171682,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q138237,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q191289,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q191267,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q172180,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q171698,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q186581,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q191568,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q177320,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q192264,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q276527,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q309585,https://www.wikidata.org/wiki/Q181888,9,+1378-00-00T00:00:00Z,9,+1395-00-00T00:00:00Z
http://www.wikidata.org/entity/Q286156,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q299737,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q296367,https://www.wikidata.org/wiki/Q181888,9,+1626-00-00T00:00:00Z,9,+1636-00-00T00:00:00Z
http://www.wikidata.org/entity/Q297065,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q220099,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q223239,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q311189,https://www.wikidata.org/wiki/Q181888,9,+1616-00-00T00:00:00Z,9,+1626-00-00T00:00:00Z
http://www.wikidata.org/entity/Q335485,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q314056,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q335301,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q322100,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q335097,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q334496,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q317649,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q366466,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q336544,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q336146,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q344132,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q362170,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q379368,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q372192,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q368887,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q379718,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q417715,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q380393,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q434393,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q427920,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q379723,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q448033,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q379724,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q470322,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q448095,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q487543,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q509326,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q477140,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q470293,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q464461,https://www.wikidata.org/wiki/Q181888,9,+1655-00-00T00:00:00Z,9,+1668-00-00T00:00:00Z
http://www.wikidata.org/entity/Q470312,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q559146,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q553193,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q553462,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q541678,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q510978,https://www.wikidata.org/wiki/Q181888,9,+1668-00-00T00:00:00Z,9,+1697-00-00T00:00:00Z
http://www.wikidata.org/entity/Q551841,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q559150,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q558670,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q685545,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q715518,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q659611,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q632026,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q609219,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q610759,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q686381,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q698603,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q735711,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q779045,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q855467,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q729591,https://www.wikidata.org/wiki/Q181888,9,+1259-00-00T00:00:00Z,9,+1280-00-00T00:00:00Z
http://www.wikidata.org/entity/Q735288,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q881387,https://www.wikidata.org/wiki/Q181888,9,+1703-00-00T00:00:00Z,9,+1717-00-00T00:00:00Z
http://www.wikidata.org/entity/Q735719,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q912011,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q935963,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q982456,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q982445,https://www.wikidata.org/wiki/Q181888,9,+1148-00-00T00:00:00Z,N/A,N/A
http://www.wikidata.org/entity/Q932662,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q933977,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q928336,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q987896,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q987982,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1037555,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1054878,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1038144,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1038154,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1038166,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1037547,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1019833,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1049910,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1076240,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1067312,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1068730,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1067190,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1109078,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1150746,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1149056,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1071957,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1157527,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1196160,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1188390,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1333759,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1194934,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1206956,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1207224,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1333775,https://www.wikidata.org/wiki/Q181888,9,+1642-00-00T00:00:00Z,9,+1655-00-00T00:00:00Z
http://www.wikidata.org/entity/Q1341161,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1341135,https://www.wikidata.org/wiki/Q181888,9,+1274-00-00T00:00:00Z,9,+1306-00-00T00:00:00Z
http://www.wikidata.org/entity/Q1374159,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1419360,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1378067,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1367194,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1370244,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1576797,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1640679,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1987060,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2028667,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1991903,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1991895,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1991911,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1991847,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q1840195,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2345695,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2345655,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2345032,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2183009,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2306479,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2037436,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2345050,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2345709,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2427007,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2386294,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2443334,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2345724,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2395682,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2353455,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2416256,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2360773,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2477899,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2469212,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2497155,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2467956,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2459192,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2493381,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2469274,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2450470,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2556555,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2498819,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2576772,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2511372,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2570880,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2575130,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2586994,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2616069,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2618355,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2618361,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2623643,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2618369,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2618347,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2618378,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2616480,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2623661,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2626542,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2637592,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2670230,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2658842,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2634791,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2681594,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2670239,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2630033,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2716322,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2947626,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2982141,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2989523,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2977282,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2748141,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2983289,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2750629,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2989541,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2989557,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q3021514,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2992177,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2995122,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2989526,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2996427,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q2997636,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q3080648,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q3271404,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q3056907,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q3201200,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q3159345,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q3180937,https://www.wikidata.org/wiki/Q181888,N/A,N/A,N/A,N/A
